CustomerID,DrivingExperienceYears,AccidentsLast5Years,TrafficViolations
36241,30,1,0
36242,5,1,0
36243,22,2,1
36244,13,1,0
36245,17,1,0
36246,35,1,2
36247,37,0,2
36248,4,0,2
36249,11,0,1
36250,32,0,1
36251,35,1,1
36252,16,1,0
36253,32,0,0
36254,5,0,4
36255,30,0,0
36256,20,1,0
36257,28,1,0
36258,21,0,2
36259,7,0,0
36260,32,0,0
36261,4,0,1
36262,5,1,3
36263,4,1,1
36264,33,1,2
36265,16,0,0
36266,8,0,1
36267,38,2,2
36268,34,2,1
36269,38,2,1
36270,28,0,1
36271,8,1,0
36272,28,0,1
36273,36,0,0
36274,26,1,1
36275,15,0,2
36276,29,1,1
36277,16,2,0
36278,34,0,1
36279,17,0,0
36280,8,1,0
36281,21,1,0
36282,28,0,1
36283,8,2,0
36284,23,0,0
36285,2,0,2
36286,28,0,1
36287,21,2,0
36288,21,1,2
36289,25,1,2
36290,3,1,2
36291,1,0,1
36292,2,1,2
36293,18,0,1
36294,26,3,2
36295,20,1,1
36296,28,1,1
36297,38,1,2
36298,32,3,0
36299,3,1,0
36300,33,2,1
36301,27,1,2
36302,19,0,0
36303,31,1,1
36304,9,0,1
36305,12,1,0
36306,24,1,0
36307,32,0,1
36308,27,0,0
36309,38,0,3
36310,27,1,1
36311,0,1,2
36312,3,0,1
36313,20,0,1
36314,37,0,0
36315,26,0,0
36316,7,0,1
36317,15,1,1
36318,11,0,0
36319,4,0,2
36320,22,0,5
36321,6,0,0
36322,20,0,0
36323,28,1,0
36324,1,2,2
36325,6,1,3
36326,23,0,0
36327,20,2,0
36328,0,0,1
36329,22,2,4
36330,7,2,3
36331,8,0,1
36332,12,1,1
36333,20,0,0
36334,6,1,1
36335,11,0,0
36336,11,1,1
36337,22,2,1
36338,23,0,0
36339,3,0,1
36340,2,0,2
36341,30,1,1
36342,22,0,3
36343,5,0,3
36344,25,1,0
36345,4,0,2
36346,10,3,3
36347,33,1,2
36348,17,0,1
36349,9,1,0
36350,28,0,3
36351,37,0,1
36352,18,0,2
36353,32,0,2
36354,29,0,0
36355,22,2,1
36356,21,1,0
36357,15,0,0
36358,23,0,0
36359,15,1,0
36360,36,0,0
36361,16,0,1
36362,30,0,1
36363,13,1,0
36364,8,1,2
36365,33,0,1
36366,7,0,1
36367,9,2,0
36368,8,1,1
36369,10,0,4
36370,9,1,2
36371,5,0,0
36372,18,0,2
36373,12,0,0
36374,17,0,0
36375,17,1,3
36376,21,1,2
36377,20,1,0
36378,15,0,0
36379,10,1,0
36380,33,0,0
36381,30,0,2
36382,12,0,0
36383,28,2,1
36384,1,0,1
36385,34,0,1
36386,2,0,0
36387,21,0,2
36388,17,0,1
36389,28,0,3
36390,13,0,0
36391,37,0,2
36392,14,2,2
36393,8,1,0
36394,36,0,3
36395,26,0,3
36396,34,0,1
36397,4,1,0
36398,26,0,3
36399,11,0,2
36400,32,0,1
36401,22,0,0
36402,14,0,0
36403,9,2,1
36404,19,1,0
36405,38,0,1
36406,13,0,1
36407,12,1,3
36408,2,2,1
36409,14,1,1
36410,29,0,1
36411,3,1,2
36412,29,1,0
36413,3,5,1
36414,12,0,1
36415,0,1,2
36416,4,2,2
36417,4,1,1
36418,15,1,3
36419,31,0,0
36420,6,1,0
36421,6,0,0
36422,7,1,4
36423,0,1,1
36424,38,0,2
36425,33,3,2
36426,6,1,0
36427,5,0,0
36428,8,0,0
36429,31,1,2
36430,37,0,1
36431,8,1,0
36432,14,2,0
36433,8,1,1
36434,30,1,2
36435,0,1,2
36436,19,1,2
36437,38,1,1
36438,24,0,1
36439,35,0,2
36440,31,0,1
36441,10,0,0
36442,20,0,2
36443,39,0,2
36444,38,1,1
36445,25,1,1
36446,33,0,0
36447,13,1,2
36448,6,0,1
36449,8,1,2
36450,35,1,2
36451,26,1,0
36452,2,0,2
36453,0,0,1
36454,25,0,0
36455,6,0,2
36456,38,1,0
36457,22,2,4
36458,10,2,0
36459,29,0,2
36460,19,1,1
36461,26,0,0
36462,5,0,3
36463,1,1,1
36464,39,0,2
36465,20,0,1
36466,2,1,0
36467,29,0,1
36468,27,0,3
36469,25,1,0
36470,8,0,3
36471,14,0,2
36472,7,2,1
36473,12,2,1
36474,12,1,0
36475,10,0,1
36476,0,1,0
36477,34,2,1
36478,38,1,0
36479,37,0,3
36480,15,2,1
36481,11,1,2
36482,32,0,0
36483,10,0,0
36484,36,1,0
36485,5,0,0
36486,10,0,3
36487,17,1,2
36488,14,0,2
36489,39,0,0
36490,19,2,1
36491,24,1,1
36492,15,1,1
36493,26,1,0
36494,22,2,0
36495,3,0,2
36496,29,1,0
36497,38,2,1
36498,15,0,2
36499,27,0,2
36500,30,0,0
36501,24,0,1
36502,22,1,2
36503,17,0,3
36504,23,0,2
36505,4,2,3
36506,26,0,0
36507,23,0,1
36508,19,2,2
36509,29,0,2
36510,35,0,0
36511,28,3,1
36512,33,0,4
36513,27,0,1
36514,12,2,1
36515,21,0,3
36516,31,1,0
36517,15,2,1
36518,36,0,2
36519,10,1,0
36520,27,1,2
36521,35,2,0
36522,6,1,1
36523,9,1,0
36524,33,0,3
36525,26,1,0
36526,29,0,0
36527,4,0,1
36528,39,0,2
36529,14,2,2
36530,0,1,1
36531,32,1,0
36532,19,0,2
36533,0,0,0
36534,8,0,1
36535,34,0,2
36536,12,0,1
36537,31,0,1
36538,17,0,1
36539,8,1,0
36540,20,0,1
36541,27,0,1
36542,37,0,2
36543,25,0,0
36544,1,0,1
36545,39,0,1
36546,32,1,1
36547,13,0,2
36548,37,0,1
36549,36,1,0
36550,30,1,3
36551,5,1,2
36552,12,0,1
36553,33,3,1
36554,9,1,0
36555,11,0,2
36556,35,3,0
36557,14,0,1
36558,32,0,1
36559,4,1,1
36560,30,0,0
36561,34,1,2
36562,11,0,3
36563,6,0,2
36564,30,0,0
36565,11,0,0
36566,33,2,1
36567,8,1,2
36568,32,2,2
36569,35,1,1
36570,7,0,3
36571,39,0,1
36572,27,1,0
36573,28,0,2
36574,31,2,1
36575,7,2,2
36576,36,1,2
36577,6,1,0
36578,35,2,2
36579,33,3,0
36580,35,1,0
36581,38,0,1
36582,0,0,0
36583,8,0,2
36584,15,3,2
36585,4,0,1
36586,11,1,2
36587,26,0,2
36588,7,1,1
36589,15,0,0
36590,9,1,1
36591,17,1,2
36592,15,0,1
36593,13,1,2
36594,19,0,2
36595,5,1,3
36596,38,2,1
36597,4,2,0
36598,5,0,2
36599,39,0,1
36600,32,0,0
36601,14,1,1
36602,17,1,1
36603,36,0,1
36604,13,2,0
36605,37,0,2
36606,34,1,0
36607,33,0,2
36608,5,1,0
36609,18,2,1
36610,14,1,0
36611,4,1,0
36612,20,0,3
36613,16,0,3
36614,12,1,1
36615,10,2,1
36616,27,0,0
36617,28,2,1
36618,16,1,2
36619,10,1,2
36620,20,1,3
36621,3,2,2
36622,36,1,2
36623,32,2,1
36624,9,1,5
36625,31,0,1
36626,28,2,0
36627,21,1,1
36628,35,1,3
36629,0,1,1
36630,3,1,0
36631,17,0,0
36632,8,2,0
36633,27,1,1
36634,27,1,0
36635,10,0,1
36636,16,1,0
36637,20,0,1
36638,24,0,0
36639,31,1,1
36640,37,0,1
36641,6,0,3
36642,17,0,3
36643,10,2,2
36644,10,0,0
36645,3,1,0
36646,21,0,0
36647,16,1,2
36648,31,0,2
36649,14,0,2
36650,12,0,2
36651,6,0,1
36652,21,0,0
36653,28,0,1
36654,34,1,2
36655,27,1,1
36656,28,0,1
36657,10,0,2
36658,33,1,2
36659,25,2,1
36660,25,2,2
36661,11,0,4
36662,4,0,2
36663,35,1,1
36664,24,1,3
36665,0,1,1
36666,31,2,1
36667,16,0,0
36668,18,1,2
36669,20,1,0
36670,26,0,1
36671,33,1,0
36672,16,1,2
36673,39,0,1
36674,12,2,1
36675,4,0,0
36676,11,2,4
36677,19,1,0
36678,25,0,0
36679,4,2,4
36680,9,0,0
36681,26,0,2
36682,18,1,1
36683,1,2,0
36684,23,0,0
36685,33,0,0
36686,27,1,3
36687,8,1,0
36688,35,1,0
36689,39,0,2
36690,13,0,1
36691,10,2,0
36692,6,0,1
36693,13,1,0
36694,17,3,0
36695,6,1,0
36696,24,0,0
36697,32,1,0
36698,34,1,1
36699,26,1,2
36700,15,2,0
36701,31,1,1
36702,31,0,0
36703,0,0,0
36704,29,1,2
36705,14,0,2
36706,33,1,2
36707,36,0,1
36708,33,1,3
36709,10,1,1
36710,1,1,1
36711,39,0,3
36712,18,0,2
36713,27,0,1
36714,21,0,1
36715,31,0,1
36716,33,1,2
36717,36,1,2
36718,11,0,0
36719,28,2,0
36720,26,0,0
36721,16,2,1
36722,38,0,1
36723,9,2,0
36724,23,1,0
36725,7,0,2
36726,28,1,0
36727,0,3,1
36728,5,2,0
36729,15,1,1
36730,5,4,1
36731,9,0,1
36732,18,1,2
36733,9,0,1
36734,16,2,1
36735,30,1,1
36736,2,0,1
36737,5,0,3
36738,34,1,1
36739,10,0,4
36740,24,0,1
36741,18,0,2
36742,38,0,1
36743,2,1,1
36744,19,0,1
36745,9,1,1
36746,33,1,1
36747,24,0,0
36748,39,0,2
36749,6,0,2
36750,28,0,1
36751,34,0,1
36752,28,1,3
36753,1,0,0
36754,7,1,0
36755,8,0,1
36756,21,2,2
36757,4,0,1
36758,13,1,2
36759,9,2,0
36760,28,0,1
36761,34,3,1
36762,13,1,2
36763,14,0,0
36764,4,0,2
36765,6,0,0
36766,18,1,1
36767,12,1,0
36768,6,0,0
36769,17,3,1
36770,25,1,1
36771,22,1,0
36772,17,0,2
36773,29,2,8
36774,10,2,0
36775,7,0,2
36776,15,0,3
36777,2,1,0
36778,15,1,2
36779,13,1,0
36780,1,1,0
36781,4,0,1
36782,4,0,1
36783,5,3,0
36784,14,0,1
36785,30,0,1
36786,8,1,1
36787,6,0,0
36788,7,0,2
36789,11,1,0
36790,6,1,0
36791,33,2,2
36792,5,0,1
36793,31,2,0
36794,20,2,0
36795,30,1,0
36796,34,0,0
36797,34,1,3
36798,30,1,3
36799,11,0,0
36800,18,1,0
36801,37,0,0
36802,11,0,1
36803,6,1,0
36804,8,1,0
36805,9,0,3
36806,4,2,0
36807,20,0,1
36808,39,0,1
36809,11,1,2
36810,11,1,0
36811,37,0,1
36812,4,1,2
36813,31,0,1
36814,38,0,1
36815,32,3,2
36816,24,0,2
36817,23,1,1
36818,4,0,2
36819,34,1,1
36820,6,3,0
36821,5,1,4
36822,10,1,2
36823,39,0,1
36824,23,1,1
36825,21,3,1
36826,11,1,1
36827,12,2,1
36828,30,0,2
36829,12,2,1
36830,38,0,0
36831,4,1,0
36832,15,0,3
36833,2,1,0
36834,19,3,0
36835,19,0,2
36836,10,1,0
36837,7,0,2
36838,21,1,1
36839,7,0,2
36840,9,1,0
36841,1,0,0
36842,3,1,4
36843,5,0,0
36844,26,1,1
36845,19,0,1
36846,36,1,2
36847,31,1,1
36848,12,0,2
36849,12,1,0
36850,2,1,1
36851,7,1,3
36852,24,0,3
36853,21,0,2
36854,36,0,2
36855,21,1,0
36856,0,1,2
36857,1,0,1
36858,28,1,1
36859,37,0,3
36860,10,3,0
36861,9,1,0
36862,18,3,2
36863,3,1,0
36864,0,0,1
36865,4,0,3
36866,28,1,1
36867,33,0,3
36868,34,2,0
36869,35,1,3
36870,11,0,1
36871,27,0,1
36872,39,0,0
36873,4,3,0
36874,25,1,2
36875,14,0,0
36876,17,1,2
36877,12,0,1
36878,33,0,2
36879,5,2,3
36880,34,1,0
36881,37,0,0
36882,4,3,3
36883,35,0,0
36884,10,0,1
36885,19,3,2
36886,16,0,2
36887,38,0,1
36888,2,0,0
36889,16,2,1
36890,39,0,1
36891,37,0,2
36892,17,0,3
36893,28,1,0
36894,23,0,2
36895,17,0,0
36896,22,1,1
36897,10,0,0
36898,35,1,2
36899,18,0,0
36900,14,0,2
36901,32,3,0
36902,23,0,0
36903,38,2,0
36904,38,0,4
36905,30,1,0
36906,1,3,1
36907,32,0,2
36908,26,1,3
36909,29,1,0
36910,28,0,3
36911,38,0,1
36912,6,0,4
36913,30,2,1
36914,25,0,0
36915,34,0,0
36916,18,1,3
36917,34,0,2
36918,0,0,3
36919,18,1,3
36920,30,0,1
36921,38,3,2
36922,1,1,0
36923,2,1,1
36924,12,0,1
36925,18,0,1
36926,23,1,2
36927,2,1,0
36928,25,1,1
36929,6,2,0
36930,11,0,1
36931,27,0,0
36932,38,1,1
36933,22,0,2
36934,15,2,0
36935,15,2,0
36936,1,1,2
36937,11,1,3
36938,20,1,0
36939,38,0,1
36940,31,0,1
36941,22,0,0
36942,35,1,0
36943,11,0,2
36944,1,0,3
36945,21,1,1
36946,34,3,0
36947,16,1,0
36948,19,0,1
36949,1,1,2
36950,36,2,0
36951,25,1,1
36952,11,0,3
36953,11,2,0
36954,19,0,1
36955,37,0,1
36956,29,0,2
36957,36,1,2
36958,24,1,1
36959,2,1,1
36960,3,1,5
36961,9,1,2
36962,31,0,0
36963,19,1,1
36964,7,0,1
36965,26,0,0
36966,25,0,0
36967,18,0,2
36968,2,1,2
36969,7,2,3
36970,35,0,0
36971,32,0,2
36972,1,1,0
36973,10,1,0
36974,19,0,0
36975,33,0,1
36976,36,1,2
36977,3,1,1
36978,13,2,0
36979,13,1,1
36980,9,1,0
36981,9,0,2
36982,30,0,0
36983,12,2,1
36984,16,0,1
36985,35,1,0
36986,22,2,1
36987,3,0,3
36988,33,1,0
36989,6,1,0
36990,14,2,1
36991,28,0,0
36992,23,1,0
36993,27,1,0
36994,31,0,2
36995,37,0,2
36996,36,0,1
36997,9,0,2
36998,10,1,2
36999,23,1,1
37000,34,0,3
37001,13,0,1
37002,1,2,1
37003,13,0,0
37004,4,0,0
37005,10,1,2
37006,12,0,1
37007,0,0,3
37008,15,0,1
37009,30,1,0
37010,1,1,1
37011,20,3,5
37012,4,2,0
37013,5,1,0
37014,2,1,1
37015,1,2,0
37016,6,2,1
37017,8,0,2
37018,1,0,1
37019,33,1,2
37020,25,1,1
37021,22,1,3
37022,12,2,1
37023,34,0,1
37024,13,0,0
37025,17,2,0
37026,4,1,1
37027,0,0,1
37028,12,1,0
37029,22,0,0
37030,23,1,1
37031,39,0,1
37032,15,0,0
37033,18,0,2
37034,16,0,2
37035,29,0,1
37036,17,0,0
37037,26,3,2
37038,23,0,2
37039,19,1,4
37040,4,0,1
37041,18,1,0
37042,8,2,0
37043,14,0,1
37044,31,0,3
37045,5,2,1
37046,11,2,1
37047,12,0,0
37048,6,2,1
37049,0,1,1
37050,34,0,1
37051,18,1,1
37052,28,1,2
37053,18,1,2
37054,34,4,1
37055,24,0,1
37056,29,0,1
37057,31,0,1
37058,18,2,0
37059,35,0,1
37060,34,0,3
37061,36,0,2
37062,35,1,1
37063,10,0,1
37064,26,0,0
37065,6,1,0
37066,10,0,0
37067,5,1,0
37068,37,0,2
37069,35,1,2
37070,35,0,0
37071,8,1,1
37072,21,0,3
37073,19,0,0
37074,36,0,1
37075,25,2,1
37076,18,1,0
37077,8,1,1
37078,23,1,3
37079,33,1,1
37080,24,1,0
37081,5,1,1
37082,32,1,0
37083,31,1,2
37084,36,0,4
37085,17,0,1
37086,32,1,0
37087,23,0,2
37088,30,0,0
37089,30,0,1
37090,37,0,0
37091,22,0,1
37092,14,0,1
37093,7,1,1
37094,28,1,1
37095,10,0,1
37096,4,0,1
37097,34,0,2
37098,30,0,0
37099,5,0,1
37100,37,0,2
37101,24,1,3
37102,11,2,1
37103,29,0,0
37104,2,1,2
37105,10,2,0
37106,6,4,3
37107,19,2,1
37108,4,2,2
37109,35,2,3
37110,35,0,1
37111,6,1,2
37112,2,0,0
37113,26,0,2
37114,6,1,0
37115,10,0,1
37116,7,0,2
37117,26,0,0
37118,32,0,1
37119,16,0,0
37120,25,0,3
37121,27,2,1
37122,16,0,3
37123,8,2,3
37124,4,0,0
37125,20,1,0
37126,20,2,1
37127,27,0,2
37128,25,0,1
37129,12,1,0
37130,28,2,0
37131,20,2,0
37132,21,2,3
37133,13,1,0
37134,13,0,1
37135,33,0,2
37136,0,1,0
37137,9,0,0
37138,2,2,1
37139,28,1,2
37140,38,1,0
37141,38,0,1
37142,3,0,1
37143,29,0,0
37144,20,1,2
37145,27,1,0
37146,19,1,3
37147,27,0,2
37148,3,0,0
37149,1,0,1
37150,11,0,1
37151,16,2,2
37152,14,0,1
37153,30,1,2
37154,7,1,1
37155,20,1,1
37156,26,1,6
37157,14,1,3
37158,35,0,2
37159,32,0,2
37160,24,4,2
37161,22,1,2
37162,26,2,2
37163,35,0,1
37164,0,0,1
37165,3,0,0
37166,32,2,1
37167,28,0,3
37168,20,1,2
37169,28,0,1
37170,18,0,2
37171,19,1,2
37172,26,2,1
37173,1,1,3
37174,22,0,2
37175,26,0,1
37176,3,1,0
37177,20,1,0
37178,18,0,1
37179,8,2,1
37180,6,1,1
37181,35,2,1
37182,14,1,0
37183,26,4,1
37184,17,0,1
37185,15,0,0
37186,15,2,1
37187,10,0,0
37188,16,2,2
37189,13,0,2
37190,2,1,1
37191,21,1,1
37192,24,2,1
37193,24,2,1
37194,18,0,0
37195,1,0,0
37196,4,0,4
37197,22,2,2
37198,36,0,1
37199,5,1,0
37200,35,0,0
37201,36,3,0
37202,14,3,1
37203,20,1,3
37204,16,0,0
37205,16,1,1
37206,37,0,0
37207,17,1,1
37208,10,2,1
37209,3,0,3
37210,2,0,2
37211,16,0,1
37212,9,0,3
37213,29,1,0
37214,6,1,2
37215,14,0,2
37216,27,0,0
37217,32,1,2
37218,16,0,0
37219,1,0,1
37220,26,0,1
37221,31,1,3
37222,1,1,0
37223,25,0,2
37224,8,1,2
37225,38,1,3
37226,29,3,0
37227,19,2,0
37228,39,0,1
37229,3,4,0
37230,31,1,1
37231,0,0,0
37232,8,0,1
37233,21,0,1
37234,35,1,2
37235,35,2,1
37236,37,0,0
37237,23,1,2
37238,23,1,0
37239,16,0,3
37240,0,0,1
37241,21,2,3
37242,39,0,1
37243,9,0,1
37244,11,0,1
37245,35,0,1
37246,37,0,0
37247,13,0,1
37248,4,3,2
37249,9,1,0
37250,2,1,0
37251,26,3,3
37252,5,1,2
37253,20,0,0
37254,3,1,2
37255,13,1,2
37256,17,1,0
37257,23,3,0
37258,32,0,1
37259,11,1,3
37260,32,1,1
37261,12,0,4
37262,31,0,0
37263,35,0,3
37264,37,0,1
37265,27,0,0
37266,34,3,3
37267,39,0,1
37268,22,1,0
37269,32,0,1
37270,11,0,2
37271,38,0,1
37272,24,1,1
37273,31,2,1
37274,37,0,4
37275,20,0,1
37276,10,0,0
37277,10,1,1
37278,15,0,1
37279,34,1,0
37280,34,0,1
37281,3,0,1
37282,22,0,2
37283,23,0,0
37284,3,1,1
37285,18,1,1
37286,29,1,0
37287,25,3,1
37288,16,0,2
37289,24,1,0
37290,37,0,0
37291,38,1,1
37292,16,2,2
37293,6,0,6
37294,15,1,3
37295,18,1,1
37296,4,0,0
37297,28,0,2
37298,0,1,2
37299,28,1,4
37300,26,1,0
37301,20,1,0
37302,8,1,1
37303,22,0,1
37304,2,0,1
37305,6,2,1
37306,27,1,0
37307,16,1,1
37308,1,0,1
37309,21,1,1
37310,34,2,0
37311,18,1,1
37312,9,1,2
37313,7,0,0
37314,13,0,2
37315,8,0,2
37316,14,0,3
37317,0,2,0
37318,13,0,0
37319,28,0,3
37320,1,0,0
37321,18,0,0
37322,25,0,0
37323,12,0,1
37324,6,2,0
37325,5,0,1
37326,1,1,0
37327,16,1,2
37328,4,0,2
37329,1,1,1
37330,31,1,0
37331,33,0,2
37332,32,0,0
37333,30,0,1
37334,12,0,1
37335,18,1,1
37336,15,1,2
37337,4,1,1
37338,5,2,5
37339,34,1,3
37340,5,0,0
37341,30,2,2
37342,14,0,0
37343,6,1,0
37344,21,0,0
37345,36,2,1
37346,10,2,1
37347,6,3,0
37348,31,0,1
37349,33,1,0
37350,10,3,2
37351,12,2,1
37352,21,0,1
37353,24,0,1
37354,21,1,3
37355,2,0,1
37356,7,0,2
37357,3,2,0
37358,11,2,0
37359,25,0,0
37360,29,2,0
37361,9,3,1
37362,11,1,1
37363,4,2,0
37364,8,2,2
37365,34,1,1
37366,34,1,2
37367,33,0,2
37368,5,1,2
37369,24,1,0
37370,9,0,1
37371,1,0,0
37372,1,1,0
37373,36,1,1
37374,14,0,1
37375,26,2,2
37376,0,0,1
37377,33,3,1
37378,18,0,2
37379,39,0,1
37380,20,3,1
37381,19,2,0
37382,39,0,2
37383,15,3,0
37384,2,0,0
37385,5,0,2
37386,36,0,0
37387,23,0,5
37388,12,0,1
37389,0,0,0
37390,11,0,0
37391,26,0,0
37392,6,3,4
37393,33,1,2
37394,20,0,0
37395,37,0,1
37396,23,0,1
37397,14,3,1
37398,18,0,0
37399,35,0,1
37400,16,2,2
37401,10,1,2
37402,31,0,1
37403,35,1,2
37404,27,0,1
37405,36,1,1
37406,0,0,0
37407,31,1,0
37408,11,1,0
37409,27,1,0
37410,5,0,0
37411,19,1,0
37412,17,1,2
37413,5,1,5
37414,2,0,2
37415,27,0,1
37416,27,0,1
37417,5,0,1
37418,29,0,2
37419,16,1,0
37420,19,1,0
37421,29,2,4
37422,23,2,1
37423,2,3,3
37424,21,0,2
37425,37,0,0
37426,10,1,1
37427,18,1,2
37428,0,1,1
37429,12,0,1
37430,8,1,2
37431,19,0,3
37432,27,1,2
37433,20,0,1
37434,20,2,0
37435,10,0,0
37436,24,1,1
37437,6,1,3
37438,34,0,1
37439,25,2,2
37440,37,0,0
37441,32,0,1
37442,29,0,0
37443,33,1,3
37444,7,0,3
37445,35,0,2
37446,14,0,0
37447,26,1,1
37448,39,0,0
37449,29,0,2
37450,25,2,0
37451,8,1,2
37452,16,1,2
37453,24,0,1
37454,20,1,1
37455,27,0,1
37456,24,2,0
37457,24,0,1
37458,38,0,3
37459,2,1,2
37460,9,0,2
37461,34,0,3
37462,16,2,0
37463,37,0,0
37464,9,1,2
37465,28,0,1
37466,12,1,1
37467,9,0,0
37468,1,0,0
37469,5,0,1
37470,28,1,2
37471,6,2,0
37472,4,1,0
37473,26,0,0
37474,20,1,3
37475,2,0,1
37476,7,0,0
37477,14,0,1
37478,18,2,0
37479,23,2,1
37480,26,1,3
37481,32,0,1
37482,15,0,1
37483,24,0,2
37484,9,0,1
37485,21,1,0
37486,25,1,1
37487,21,1,0
37488,21,2,2
37489,4,0,0
37490,12,1,0
37491,22,0,1
37492,32,1,0
37493,26,1,4
37494,15,1,2
37495,4,0,1
37496,25,1,2
37497,20,0,1
37498,14,0,2
37499,15,0,0
37500,21,0,1
37501,19,1,3
37502,31,0,3
37503,35,1,1
37504,26,1,1
37505,19,0,3
37506,30,0,0
37507,35,2,1
37508,27,1,2
37509,20,0,2
37510,29,1,0
37511,34,1,2
37512,17,1,2
37513,35,0,3
37514,29,1,1
37515,33,1,2
37516,12,1,2
37517,1,1,2
37518,12,1,3
37519,31,0,1
37520,18,1,3
37521,39,0,0
37522,39,0,0
37523,20,0,3
37524,20,1,0
37525,4,0,1
37526,13,2,0
37527,34,1,1
37528,39,0,2
37529,28,1,2
37530,27,0,1
37531,19,0,1
37532,12,0,1
37533,38,2,0
37534,14,2,3
37535,5,0,0
37536,38,1,1
37537,38,1,1
37538,10,0,0
37539,26,0,2
37540,24,1,2
37541,16,2,0
37542,25,0,1
37543,29,2,2
37544,31,1,2
37545,15,0,3
37546,8,1,1
37547,4,0,1
37548,33,0,0
37549,26,0,3
37550,11,1,2
37551,17,0,2
37552,11,0,1
37553,13,1,2
37554,17,1,0
37555,1,0,1
37556,15,0,4
37557,10,0,1
37558,13,0,2
37559,1,1,0
37560,10,1,0
37561,3,0,2
37562,33,0,1
37563,23,0,2
37564,34,2,1
37565,6,2,1
37566,25,1,1
37567,21,1,3
37568,33,2,0
37569,4,0,1
37570,33,0,2
37571,31,3,1
37572,26,1,2
37573,0,0,0
37574,3,0,0
37575,39,0,1
37576,34,0,0
37577,33,1,2
37578,31,1,0
37579,26,1,1
37580,11,1,0
37581,19,2,2
37582,27,2,0
37583,0,0,1
37584,6,0,3
37585,18,1,0
37586,37,0,2
37587,27,1,0
37588,36,3,2
37589,5,0,1
37590,24,2,4
37591,25,1,0
37592,12,0,1
37593,4,0,3
37594,33,0,1
37595,19,0,1
37596,35,1,0
37597,24,1,1
37598,26,0,2
37599,17,2,0
37600,0,0,0
37601,29,1,2
37602,39,0,3
37603,4,1,2
37604,10,1,1
37605,13,0,1
37606,26,0,0
37607,27,2,2
37608,6,0,0
37609,16,1,1
37610,6,0,1
37611,25,0,0
37612,29,0,2
37613,29,2,0
37614,26,0,1
37615,33,2,2
37616,35,0,2
37617,4,1,2
37618,37,0,0
37619,30,2,1
37620,3,2,0
37621,4,1,0
37622,15,0,1
37623,6,2,4
37624,26,1,2
37625,36,1,0
37626,39,0,3
37627,16,0,2
37628,1,1,1
37629,6,0,0
37630,28,2,0
37631,37,0,2
37632,3,1,1
37633,27,0,0
37634,18,2,0
37635,21,2,1
37636,4,0,0
37637,10,1,1
37638,15,1,1
37639,27,1,3
37640,17,0,1
37641,27,0,0
37642,36,3,0
37643,31,1,1
37644,1,1,2
37645,37,0,1
37646,23,1,2
37647,32,0,1
37648,15,1,1
37649,36,1,1
37650,38,0,3
37651,18,0,0
37652,14,0,3
37653,6,2,3
37654,22,0,1
37655,0,0,1
37656,25,0,1
37657,23,0,1
37658,4,0,3
37659,14,1,1
37660,6,2,0
37661,14,2,0
37662,1,0,0
37663,27,0,1
37664,16,1,1
37665,31,0,0
37666,5,2,3
37667,34,2,2
37668,9,0,0
37669,33,4,1
37670,24,1,1
37671,37,0,0
37672,0,0,4
37673,7,1,1
37674,36,0,1
37675,7,1,2
37676,0,1,0
37677,34,0,1
37678,16,1,3
37679,30,3,1
37680,2,1,0
37681,15,1,1
37682,0,0,2
37683,30,1,0
37684,0,1,1
37685,19,2,0
37686,7,0,2
37687,34,1,0
37688,20,1,1
37689,23,2,1
37690,18,2,0
37691,36,0,0
37692,37,0,2
37693,34,0,0
37694,36,1,1
37695,13,1,0
37696,39,0,2
37697,16,1,0
37698,13,0,2
37699,38,2,0
37700,4,1,2
37701,9,0,1
37702,32,0,0
37703,33,1,5
37704,39,0,0
37705,39,0,1
37706,20,0,1
37707,17,0,0
37708,12,1,1
37709,20,1,2
37710,36,0,1
37711,39,0,0
37712,10,2,1
37713,11,1,0
37714,31,0,0
37715,0,0,2
37716,23,0,0
37717,29,0,2
37718,2,0,1
37719,18,1,5
37720,14,0,1
37721,5,0,0
37722,10,0,2
37723,39,0,4
37724,24,0,2
37725,37,0,1
37726,4,3,3
37727,1,0,1
37728,2,1,2
37729,13,2,2
37730,39,0,2
37731,33,2,1
37732,17,1,2
37733,25,0,0
37734,39,0,1
37735,28,3,1
37736,18,0,2
37737,26,0,1
37738,10,0,2
37739,13,1,0
37740,29,1,3
37741,15,0,0
37742,13,0,1
37743,3,1,1
37744,39,0,2
37745,6,0,1
37746,23,1,0
37747,33,0,0
37748,17,0,2
37749,7,0,1
37750,30,4,0
37751,11,1,1
37752,31,1,4
37753,19,1,2
37754,3,1,1
37755,12,1,1
37756,14,0,0
37757,15,1,3
37758,23,0,3
37759,36,0,3
37760,18,0,2
37761,33,1,1
37762,36,1,1
37763,4,0,2
37764,15,3,0
37765,10,0,1
37766,20,1,1
37767,26,2,0
37768,8,0,0
37769,36,0,1
37770,20,1,1
37771,18,1,3
37772,21,0,0
37773,17,0,1
37774,5,1,3
37775,14,3,1
37776,24,0,0
37777,32,2,3
37778,11,0,3
37779,3,1,2
37780,21,5,1
37781,13,1,0
37782,10,2,2
37783,32,1,2
37784,33,1,1
37785,14,0,1
37786,38,1,0
37787,0,0,0
37788,1,0,0
37789,18,1,2
37790,39,0,0
37791,33,0,1
